month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202103,1051,"elmore, al",267500,0.0392,0.039,91,-0.1333,-0.7479,32.5,-0.4921875,-0.610778443,80,0.1111,-0.3103,4,-0.5,,16,-0.2,-0.7778,159,0.2045,0.3707,116.150533,0.0215,0.0846,2090.5,0.0148,-0.0134,323999.6861,0.0189,0.0511,250,0.0549,-0.4759,1.747252747,0.4901,1.4259
202103,36021,"columbia, ny",584500,-0.0127,0.3164,415,-0.1132,-0.3924,140.5,0.018115942,-0.007067138,96,0.4118,-0.2727,0,-1,,48,-0.0769,-0.1429,236,0.0172,0.3111,225.3909844,-0.0178,0.1681,2298,-0.0179,0.0403,1085188.727,0.0422,0.507,651,-0.07,-0.2457,0.568674699,0.0729,0.3051
202103,26017,"bay, mi",133950,0.0312,0.4107,89,-0.1604,-0.6866,45,-0.072164948,-0.391891892,68,0.2143,-0.2273,4,,,20,-0.4444,-0.7917,206,0.2118,0.1977,87.26308283,-0.0035,0.199,1454.5,0.0232,0.0356,203001.965,0.0917,0.2311,295,0.0688,-0.3531,2.314606742,0.7108,1.709
202103,41053,"polk, or",619950,-0.0001,0.6401,84,-0.0667,-0.641,46,0.135802469,-0.155963303,108,0.6875,-0.2286,0,,-1,8,-0.3333,-0.875,226,-0.0383,-0.0259,251.6584743,-0.061,0.2577,1930,-0.133,-0.0615,765040.8214,-0.0289,0.342,310,-0.0462,-0.3348,2.69047619,0.0794,1.699
202103,6055,"napa, ca",1595000,0.1213,0.45,216,0,-0.3757,61,-0.251533742,0.355555556,140,0.25,0.129,0,,,40,0.25,-0.375,136,0.193,0.271,689.5494943,-0.0002,0.2305,2213,0.0385,0.0619,3313182.205,-0.068,0.3109,352,0.0667,-0.223,0.62962963,0.1019,0.3204
202103,4017,"navajo, az",425000,-0.0128,0.3821,149,0.0643,-0.7363,49,-0.436781609,-0.452513966,124,0.4762,-0.2439,4,-0.5,,8,-0.5,-0.9,94,0.3239,0.0108,192.1120011,0.0285,0.1299,2116,-0.0045,0.1373,625612.3379,0.0207,0.6261,243,0.1517,-0.6307,0.630872483,0.1237,0.4663
202103,48085,"collin, tx",450000,0.0405,0.1111,610,-0.0528,-0.8043,19,-0.321428571,-0.577777778,1080,0.2054,-0.3764,148,-0.1395,-0.3934,52,0.0833,-0.9478,2194,0.0172,0.097,184.9013168,0.0237,0.2403,2497.5,0.0056,-0.1175,671152.4057,0.0354,0.3624,2804,0.0011,-0.452,3.596721311,0.2473,2.9551
202103,17115,"macon, il",107000,0.0711,-0.0047,457,-0.0577,-0.3044,774.5,0.045914922,1.831809872,92,0.3529,-0.3429,0,,,36,-0.1,-0.4375,91,0.3,0.1974,60.90735889,0.0054,-0.0084,1722.5,0.0253,-0.0221,151621.8556,0.0364,0.0421,548,-0.0126,-0.2524,0.199124726,0.0548,0.0834
202103,40131,"rogers, ok",299950,0.1319,0.3496,69,-0.08,-0.5965,52.5,-0.192307692,0.153846154,52,0.1818,-0.35,0,-1,-1,12,-0.25,-0.625,149,-0.0132,0.2521,110.7947107,-0.0614,0.0811,1926,-0.0646,-0.0121,443750.5,0.0218,0.3382,218,-0.0354,-0.2483,2.15942029,0.1461,1.4635
202103,37067,"forsyth, nc",331400,0.0258,0.0407,364,-0.0785,-0.6073,46.5,-0.162162162,-0.088235294,360,0.3043,-0.3284,16,-0.4286,-0.5,48,0.0909,-0.76,1059,0.0322,1.2677,0,,,0,,,474586.4696,0.1046,0.1409,1423,0.0014,0.0208,2.909340659,0.3119,2.4056
202103,39087,"lawrence, oh",110000,-0.0308,-0.1473,98,-0.1009,-0.4645,75.5,0.102189781,-0.256157635,20,-0.2857,-0.5,0,,,16,-0.2,-0.5556,84,0.0633,0.2727,78.30792149,0.0147,-0.0611,1325,-0.009,-0.0821,135980.3287,-0.0407,-0.1267,182,-0.0319,-0.2691,0.857142857,0.1324,0.4965
202103,39081,"jefferson, oh",96950,0.0832,0.0314,107,-0.0614,-0.2867,86.5,0.035928144,0.168918919,44,0.8333,0,0,,,12,-0.4,-0.5,91,0.0964,0.4,52.43527043,0.0731,-0.2089,1320,-0.0347,-0.073,134400.5319,0.0674,0.0131,198,0.0051,-0.0791,0.85046729,0.1224,0.4171
202103,26093,"livingston, mi",374900,0.0742,0.1499,175,0,-0.6005,42,-0.3,-0.125,176,0.375,-0.1538,16,1,0,28,0,-0.72,52,-0.0714,0.3,201.2784939,-0.0029,0.1507,1877,0.0234,0.0072,450106.4223,-0.0111,0.1871,227,-0.0173,-0.5251,0.297142857,-0.0229,0.2058
202103,54107,"wood, wv",145000,-0.0136,-0.0615,106,-0.152,-0.5673,74,-0.139534884,-0.186813187,36,-0.1,-0.4,0,,,28,-0.125,-0.3636,118,0.0085,0.1456,79.38057185,-0.0088,0.0555,1610,0.0119,-0.061,235028.2287,0.0398,0.0472,224,-0.0744,-0.3563,1.113207547,0.1772,0.6928
202103,49035,"salt lake, ut",572500,-0.0599,0.1508,573,0.1913,-0.5982,9.5,-0.558139535,-0.641509434,1076,0.3724,-0.2486,44,-0.1538,-0.5,104,0.3684,-0.7739,2223,0.0325,0.0225,228.5425096,-0.0342,0.2546,2412,-0.0744,-0.1622,931358.9831,-0.0717,0.3022,2796,0.0615,-0.2233,3.879581152,-0.5965,2.355
202103,41019,"douglas, or",349950,0.0293,0.0793,104,-0.0631,-0.7182,40,-0.207920792,-0.420289855,80,0.1111,-0.2308,4,,-0.8,20,-0.2857,-0.8148,218,0.014,0.0187,192.2668212,0.0488,0.1468,1781.5,0.0071,-0.0206,464405.0186,0.0761,0.0782,322,-0.0123,-0.4477,2.096153846,0.1592,1.5162
202103,6101,"sutter, ca",469000,-0.0115,0.3305,61,-0.1159,-0.6065,25.5,0.5,-0.4,60,-0.3182,-0.4444,0,,,12,-0.4,-0.7273,147,0.2149,0.05,237.7171003,0.0256,0.2048,2018,0.0283,0.1036,730588.6441,0.0419,0.6717,208,0.0947,-0.2949,2.409836066,0.6562,1.5066
202103,39089,"licking, oh",293894,-0.0273,0.0787,76,-0.1828,-0.686,23,-0.021276596,-0.577981651,112,0.4,-0.3,4,,0,8,-0.5,-0.8333,190,0.1176,-0.1845,144.6073631,-0.0307,0.1207,1885.5,0.0475,-0.0554,430858.7938,0.1466,0.3855,266,0.0114,-0.44,2.5,0.672,1.5372
202103,53029,"island, wa",614999.5,-0.0353,0.2325,53,-0.0364,-0.7623,30,-0.178082192,-0.35483871,68,0.4167,-0.4688,4,,,8,0,-0.6667,128,0.0407,0.1636,338.8837016,0.0866,0.3249,2099.5,0.0177,0.1108,925248.4489,-0.004,0.4125,181,0.0169,-0.4565,2.41509434,0.1787,1.9218
202103,54079,"putnam, wv",217400,0.0688,-0.117,55,-0.1667,-0.6519,66.5,-0.163522013,0.291262136,28,0.1667,-0.5625,0,,,8,-0.3333,-0.7778,79,0.0822,-0.3471,116.7705088,0.0287,0.1517,1948.5,0.0459,-0.1012,279249.1187,0.047,-0.1403,134,-0.036,-0.5197,1.436363636,0.3303,0.6705
202103,13297,"walton, ga",376900,-0.0214,0.2567,293,-0.1605,-0.7295,42,0.076923077,-0.282051282,256,0.0323,-0.4336,64,0.2308,-0.4074,44,-0.2143,-0.8197,758,0.0798,0.1881,131.2855718,0.0311,0.2159,2264.5,-0.0415,-0.0955,453662.6578,0.0001,0.3289,1051,0,-0.3893,2.587030717,0.5756,1.9979
202103,21125,"laurel, ky",214900,-0.0438,0.1779,34,0.1333,-0.6792,33.5,-0.484615385,-0.567741935,24,0.2,0.2,0,,,12,,-0.4,58,-0.0333,-0.0169,109.6491228,0.0536,0.1541,1870,-0.065,0.0158,260140.3865,0.0083,0.2197,92,0.0222,-0.4424,1.705882353,-0.2941,1.1493
202103,22015,"bossier, la",244900,0.0777,0.0253,163,-0.0894,-0.7185,51,-0.120689655,-0.15,124,0.7222,-0.38,0,-1,-1,24,-0.1429,-0.7931,14,1,-0.2632,122.6884583,0.0411,-0.0106,1946,0.0218,0.008,292116.4357,-0.0029,0.0384,177,-0.0484,-0.704,0.085889571,0.0468,0.0531
202103,29097,"jasper, mo",189950,0.1193,0.2689,266,0.0472,-0.4571,55,-0.219858156,-0.051724138,188,0.7407,-0.1132,8,,1,36,-0.1,-0.55,386,0.0026,3.7654,95.8636351,-0.0246,0.1217,1973,0.0048,0.1084,279364.6592,-0.024,0.4196,652,0.0203,0.1419,1.45112782,-0.0646,1.2858
202103,29037,"cass, mo",339950,0.046,0.1446,93,-0.0412,-0.6125,42,-0.3,-0.395683453,76,0.3571,-0.2083,8,-0.3333,1,12,0.5,-0.7857,290,-0.0068,-0.1239,173.4917245,0.0744,0.2384,1829,-0.0052,-0.1542,523682.5696,-0.1464,0.1561,383,-0.0154,-0.3292,3.11827957,0.108,1.7391
202103,13117,"forsyth, ga",512650,0.0517,0.2353,310,-0.019,-0.7393,23.5,-0.040816327,-0.505263158,384,-0.0103,-0.4514,44,0,-0.5417,64,0.2308,-0.7895,897,0.0794,-0.0121,161.4652034,0.0272,0.2537,2583,0.0896,-0.0842,628377.4514,0.0496,0.2771,1207,0.0523,-0.4244,2.893548387,0.2638,2.1299
202103,13073,"columbia, ga",379950,0.2162,0.3694,141,-0.2079,-0.718,27.5,-0.320987654,-0.329268293,156,-0.025,-0.4179,12,-0.5714,0.5,12,-0.25,-0.8571,708,0.0809,0.2803,133.7468629,0.0635,0.2019,2821.5,0.0567,0.113,481379.4183,0.1676,0.4327,849,0.0192,-0.1937,5.021276596,1.3415,3.9153
202103,39029,"columbiana, oh",126400,0.1491,0.1501,105,-0.0541,-0.5333,48,-0.278195489,-0.538461538,56,-0.0667,-0.1765,0,,,28,0.4,-0.5625,126,0.1053,0.125,81.14133108,0.1233,0.1596,1574,0.055,0.0194,208717.6295,0.1066,0.2336,231,0.0267,-0.3145,1.2,0.173,0.7022
202103,28035,"forrest, ms",174575,0.0209,0.1102,65,-0.0845,-0.5578,47.5,0.376811594,-0.269230769,48,0.3333,-0.1429,0,,,16,-0.2,-0.2,121,0.1524,0.3908,74.30407601,-0.0141,0.3367,1461.5,0.0568,0.1329,201990.9562,0.0141,0.0062,186,0.0568,-0.2051,1.861538462,0.3827,1.2697
202103,21015,"boone, ky",325000,0.0451,-0.0687,88,-0.0222,-0.5869,28.5,0,-0.352272727,88,0.1,-0.3714,8,-0.6667,1,16,-0.2,-0.6364,347,0.0206,0.1684,98.37483396,-0.1101,-0.0398,1204,-0.0155,-0.2475,388943.6439,0.0622,-0.0436,435,0.0116,-0.1471,3.943181818,0.1654,2.5488
202103,38035,"grand forks, nd",245225,0.0734,-0.0286,150,-0.0196,-0.4465,65.5,-0.176100629,-0.407239819,72,0.3846,0.3846,28,1.3333,2.5,24,0,-0.5,153,0.1333,0.125,112.3339441,0.0193,0.0223,2113,0.0005,0.0419,281691.2575,0.0048,0.0472,303,0.0521,-0.2555,1.02,0.1376,0.5182
202103,55109,"st. croix, wi",357400,0.0323,0.0376,208,0.04,-0.5106,50.5,-0.192,-0.114035088,104,0.625,-0.4468,4,-0.6667,-0.5,8,1,-0.8333,109,0.2824,0.2674,206.7696538,-0.0046,0.2234,1913,0.0087,-0.1073,473864.5169,0.0379,0.1501,317,0.1123,-0.3796,0.524038462,0.099,0.3217
202103,48361,"orange, tx",199900,0.0212,0.2024,376,-0.0716,-0.109,67.5,-0.081632653,0.285714286,128,0.1852,-0.1579,0,-1,,100,0.6667,0.087,50,0.0638,1.1739,100.9695279,0.0071,0.1461,1925,-0.0088,0.0223,220776.1329,0.0062,0.1728,426,-0.0575,-0.0427,0.132978723,0.0169,0.0785
202103,37093,"hoke, nc",240000,-0.0718,0.0557,24,-0.3684,-0.7876,25.5,0.457142857,-0.479591837,32,-0.3333,-0.5789,0,-1,,0,,-1,213,-0.0362,0.0979,107.5714286,-0.0368,0.0464,1902,-0.173,-0.1597,210889.0412,-0.1947,-0.1049,237,-0.0849,-0.228,8.875,3.0592,7.1582
202103,34035,"somerset, nj",682500,-0.0066,0.242,559,0.0527,-0.5314,29.5,-0.372340426,-0.305882353,540,0.4674,0.0075,24,0.2,5,44,0.1,-0.78,457,0.2837,17.28,0,,,0,,,973638.2992,-0.0357,0.3754,1016,0.1454,-0.1658,0.817531306,0.1471,0.7966
202103,1127,"walker, al",204280,0.0217,0.2768,131,0.0155,-0.3641,61.5,-0.115107914,-0.068181818,36,0,-0.4,0,,,12,-0.25,-0.5714,22,1,1.2,91.55320968,0.0112,0.1077,2047.5,-0.017,0.0516,262693.9619,0.0496,0.0902,153,0.0929,-0.2917,0.167938931,0.0827,0.1194
202103,41051,"multnomah, or",499949.5,0.001,0.1,1091,0.0551,-0.2613,30,-0.130434783,-0.166666667,1072,0.2823,-0.0976,52,1.1667,-0.8617,248,0.1481,-0.6287,1441,0.1017,0.0851,339.2314189,-0.0089,0.2322,1612,0.039,-0.072,644970.7136,-0.0127,0.1081,2532,0.0811,-0.0973,1.320806599,0.0558,0.4217
202103,54081,"raleigh, wv",149450,-0.0295,0.0528,183,-0.0941,-0.4711,88,-0.278688525,0.029239766,64,0.3333,-0.2381,0,,,20,-0.375,-0.6154,107,0.1758,0.6212,80.0854017,0.0078,0.0254,1676.5,0.0349,0.0472,296069.7479,0.073,0.4436,290,-0.0102,-0.2961,0.584699454,0.1342,0.3939
202103,49045,"tooele, ut",379132.5,0.0401,0.0541,41,0.1714,-0.7372,10.5,-0.4,-0.743902439,80,0.3333,-0.3939,0,-1,-1,12,2,-0.6667,221,0.0231,0.1755,154.0640045,0.0359,0.2438,2668,0.0471,-0.1192,415860.2736,0.0484,0.0818,262,0.0438,-0.2384,5.390243902,-0.7812,4.1851
202103,38101,"ward, nd",217500,-0.0114,0.088,131,-0.1027,-0.4631,50.5,-0.098214286,-0.028846154,68,0.0625,-0.3462,0,,,40,0.25,-0.0909,173,0.2628,0.3952,100.5876389,-0.0242,0.0049,2111,0.0169,0.0373,244315.4562,-0.0075,0.0742,304,0.0742,-0.1739,1.320610687,0.3823,0.8124
202103,40145,"wagoner, ok",314950,0.0502,0.649,76,-0.0617,-0.737,27.5,-0.556451613,-0.541666667,68,0.1333,-0.3929,8,1,,8,-0.5,-0.7778,266,0.0947,0.4301,130.910695,0.0534,0.1867,2265,0.045,0.2486,313853.6481,0.033,0.3781,342,0.0556,-0.28,3.5,0.5,2.8564
202103,42091,"montgomery, pa",497450,0.0152,0.1677,747,0.0795,-0.5146,36.5,-0.442748092,-0.215053763,796,0.4741,-0.01,100,0.25,0.0417,156,0.3929,-0.5761,1489,0.1129,2.5118,203.4908841,0.0036,0.1823,2338,0.0054,-0.0443,799607.828,0.01,0.2583,2236,0.1015,0.1391,1.99330656,0.0598,1.7178
202103,13031,"bulloch, ga",224700,0.0501,0.1829,89,-0.1524,-0.6577,47,-0.189655172,-0.282442748,64,0.1429,-0.1579,0,,,8,0,-0.7778,136,-0.0286,0.271,99.21325829,0.014,0.0094,1945,0.0696,0.0133,290484.6031,0.0786,0.2992,225,-0.0816,-0.3869,1.528089888,0.1948,1.1166
202103,53035,"kitsap, wa",608988.5,-0.0053,0.2676,134,-0.0074,-0.6582,14.5,-0.579710145,-0.5,220,0.3415,-0.3956,8,-0.3333,-0.7778,24,1,-0.625,569,0.0234,0.3744,281.8171228,0.0492,0.196,2142.5,-0.0448,0.0104,860634.8915,-0.0668,0.388,703,0.0174,-0.1278,4.246268657,0.1278,3.1901
202103,21209,"scott, ky",330950,0.0016,0.0807,118,-0.0484,-0.4512,155.5,0,0.219607843,28,-0.4615,-0.6818,16,-0.3333,0,0,-1,-1,220,0.134,-0.1791,155.3502034,0.0027,0.1718,2085,0.0425,-0.0851,341503.7123,0.0446,0.0044,338,0.0629,-0.3002,1.86440678,0.2999,0.6179
202103,47163,"sullivan, tn",207450,-0.0776,-0.078,126,-0.2174,-0.7149,54,-0.275167785,-0.320754717,88,-0.12,-0.5319,4,,0,32,-0.2,-0.6923,257,0.0405,0.0118,114.2742819,-0.0283,0.1104,1896,-0.0548,-0.0838,412546.9679,0.0311,0.2806,383,-0.0613,-0.4497,2.03968254,0.5055,1.465
202103,53075,"whitman, wa",373690,0.0118,0.1882,45,-0.0625,-0.5213,35.5,-0.282828283,-0.23655914,40,0.1111,-0.1667,0,,,8,-0.3333,-0.5,55,0.0784,0.7742,162.0787787,-0.0274,0.1856,2386,0.0488,0.0218,394303.8381,0.0112,0.0895,100,0.0101,-0.2,1.222222222,0.1597,0.8924
202103,13051,"chatham, ga",342450,0.038,0.0539,606,-0.1844,-0.6287,49,-0.284671533,-0.406060606,368,-0.1154,-0.2698,132,0.32,5.6,104,-0.2778,-0.7451,663,0.0541,0.2011,163.9367473,0.0045,0.137,1981.5,-0.0088,-0.0786,568468.8804,0.0421,0.2312,1269,-0.0751,-0.419,1.094059406,0.2475,0.7558
202103,6085,"santa clara, ca",1249000,-0.0004,-0.0276,1121,0.1033,0.0636,15.5,-0.088235294,-0.326086957,1648,0.1671,0.5092,24,-0.25,-0.3333,240,0.3953,0.6216,1800,0.217,0.5013,805.6011763,0.0066,0.0767,1573,0.0038,-0.0942,1979637.544,0.0079,-0.0077,2921,0.1707,0.2965,1.605709188,0.15,0.4681
202103,47089,"jefferson, tn",422450,0.2105,0.4572,73,-0.1705,-0.6983,40.5,-0.10989011,-0.608695652,56,0.75,-0.2222,0,,,4,-0.75,-0.9231,175,0.1986,0.1745,136.5433548,-0.0479,0.0167,2296,0.1052,0.0115,506222.1471,0.1168,0.3752,248,0.0598,-0.3657,2.397260274,0.7382,1.7816
202103,48099,"coryell, tx",210000,0.0513,0.1351,56,-0.1111,-0.6782,63.5,-0.136054422,0.154545455,52,0.4444,-0.5,0,,,4,-0.5,-0.8571,147,0.1221,0.176,119.047619,0.0207,0.2119,1711,0.0018,-0.0744,261718.2018,-0.0897,0.184,203,0.0464,-0.3211,2.625,0.5456,1.9066
202103,6097,"sonoma, ca",877450,0.0005,0.0969,545,0.0381,-0.3188,28.5,-0.219178082,-0.337209302,540,0.2857,0.2981,12,2,0,100,-0.2647,-0.5,543,0.071,0.3782,465.9610663,0.0266,0.0885,1942,0.0186,0.0441,1547622.37,0.0242,0.3231,1088,0.0543,-0.0888,0.996330275,0.0306,0.5038
202103,28047,"harrison, ms",259000,-0.0189,0.1697,360,-0.1367,-0.6341,62,-0.25748503,-0.215189873,192,0.1429,-0.3846,32,-0.5789,-0.3846,76,0.2667,-0.5957,450,0.049,0.4241,128.2559878,0.034,0.1903,2000,-0.0017,0.0168,326525.5567,0.0127,0.0981,810,-0.0426,-0.3769,1.25,0.2212,0.9289
202103,24009,"calvert, md",412000,0.0303,0.0703,106,-0.0093,-0.6613,28.5,-0.2875,-0.352272727,136,0.4167,-0.2766,0,-1,-1,24,-0.1429,-0.6471,308,0.2419,2.8987,193.5053381,0,0.1982,1995.5,0.0393,-0.1269,460932.4503,0.0458,0.0572,414,0.1662,0.0561,2.905660377,0.5879,2.6533
202103,6073,"san diego, ca",882500,0.0063,0.1768,3154,-0.0032,-0.2675,60.5,-0.203947368,0.680555556,2860,0.1051,-0.0868,108,0.0385,-0.2059,376,0.033,-0.6371,5864,0.0223,0.4103,505.5133407,-0.0115,0.1979,1845.5,-0.0014,0.0174,1859032.194,0.0033,0.4016,9018,0.0133,0.0655,1.859226379,0.0463,0.8936
202103,18089,"lake, in",242000,0.0322,0.0582,403,-0.0266,-0.6382,44.5,-0.12745098,-0.11,332,0.3833,-0.3712,68,0.4167,0.8889,88,0.0476,-0.7284,247,0.0422,-0.4256,126.961326,-0.0151,0.1034,1829.5,-0.0089,-0.0429,303392.956,-0.0094,0.1697,650,-0.0015,-0.579,0.612903226,0.0404,0.2269
202103,21019,"boyd, ky",122400,-0.0358,-0.02,95,0.0326,-0.657,105,-0.058295964,-0.189189189,36,0.5,-0.3571,0,,,20,1.5,-0.375,55,-0.2029,0.8966,75.26641863,0.0584,0.1008,1680,-0.0519,-0.0977,207740.1879,0.0225,0.0701,150,-0.0683,-0.5098,0.578947368,-0.1711,0.4743
202103,19181,"warren, ia",291043,-0.0031,0.0975,120,-0.1111,-0.5402,66.5,-0.231213873,0.0390625,56,0.2727,-0.3,12,-0.25,-0.5,4,-0.6667,-0.9565,205,0.1517,0.5074,194.7779929,-0.0284,0.1152,1604.5,0.0266,0.0181,398784.7221,0.0437,0.2334,325,0.0383,-0.1814,1.708333333,0.3898,1.1873
202103,41059,"umatilla, or",329450,0.1937,0.2103,53,0.0392,-0.6667,49.5,0.222222222,-0.272058824,32,0,-0.5556,0,,-1,8,0,-0.8824,132,0.0076,-0.1258,155.2656276,0.0018,0.0984,1877,0.0059,-0.0342,766819.6171,0.0045,1.4914,185,0.0165,-0.4032,2.490566038,-0.0781,1.5409
202103,17111,"mchenry, il",337450,0.0227,0.164,316,-0.092,-0.7564,31.5,-0.112676056,-0.336842105,348,0.2083,-0.4423,40,0,4,52,-0.2778,-0.8687,918,0.1404,-0.0234,153.3675062,0.0672,0.233,2038,-0.03,-0.0847,445258.2639,0.0325,0.3552,1234,0.0703,-0.4484,2.905063291,0.5918,2.1803
202103,39005,"ashland, oh",179500,0.0593,0.2831,52,-0.0545,-0.4409,53,-0.220588235,-0.027522936,28,0.1667,-0.3,0,,,4,-0.5,-0.75,91,-0.0421,-0.0109,99.375,0.0248,0.1859,1800,0.0297,0.2245,282151.4528,0.1325,0.2439,143,-0.0467,-0.227,1.75,0.0227,0.7608
202103,48277,"lamar, tx",226750,0.0673,0.1953,73,-0.2913,-0.6473,47,-0.241935484,-0.385620915,40,0.4286,-0.4118,0,,,24,1,-0.4,98,0.0208,0.1136,0,,,0,,,304329.749,0.0531,0.2628,171,-0.1407,-0.4203,1.342465753,0.4104,0.9173
202103,34007,"camden, nj",237500,0.0443,0.1179,545,0.0481,-0.6173,24,-0.261538462,-0.489361702,588,0.2672,-0.1695,24,0.2,-0.3333,128,0.5238,-0.6596,1084,0.0178,6.1788,141.344521,0.0614,0.1466,1562.5,0.0173,-0.0587,327402.9387,0.0292,0.2571,1629,0.0278,0.0343,1.988990826,-0.0591,1.883
202103,19103,"johnson, ia",291978.5,-0.0099,0.0617,1021,0.0978,-0.3073,41.5,0.185714286,-0.178217822,440,0.236,-0.2568,16,,0.3333,36,0,-0.6897,295,0.4677,2.3908,150.6165334,-0.0029,0.1027,1970,-0.001,-0.0155,345866.5151,-0.0123,0.0937,1316,0.1636,-0.157,0.288932419,0.0728,0.2299
202103,51550,"chesapeake city, va",349950,-0.0099,0.0294,333,0.006,-0.6082,22,-0.362318841,-0.371428571,332,0.431,-0.3465,56,-0.3,0.1667,28,0.1667,-0.8542,3,2,2,166.3452381,-0.0194,0.1189,2059.5,-0.0103,-0.0681,379622.6678,-0.0217,0.0809,336,0.012,-0.6052,0.009009009,0.006,0.0078
202103,27169,"winona, mn",190000,0.0276,0.0417,51,-0.0893,-0.49,125.5,0.434285714,0.195238095,28,0.1667,-0.2222,0,,,8,1,-0.6,62,0.1923,0.1481,108.9179062,0.036,0.0367,1774.5,-0.0844,-0.0191,250782.2348,0.0614,0.1001,113,0.0463,-0.2662,1.215686275,0.2871,0.6757
202103,42079,"luzerne, pa",199900,0.0747,0.2305,292,-0.1043,-0.6585,57,-0.245033113,-0.341040462,188,0.5161,-0.2167,4,0,0,44,0.375,-0.7105,68,0.1525,0.1333,103.3847403,0.0398,0.2316,1853.5,0.039,0.0297,291236.03,0.0922,0.4486,360,-0.0649,-0.6066,0.232876712,0.0519,0.1627
202103,28045,"hancock, ms",267450,0.0326,0.1158,112,-0.0968,-0.6111,65.5,-0.15483871,-0.196319018,48,0.0909,-0.4286,4,,0,20,0.25,-0.5455,103,-0.0283,0.241,144.4794461,0.0692,0.2384,1677,-0.0587,-0.015,306551.0911,0.0115,0.1324,215,-0.0652,-0.4205,0.919642857,0.0648,0.6314
202103,40031,"comanche, ok",105250,0.061,-0.1474,153,-0.2426,-0.689,58.5,-0.139705882,-0.225165563,100,0.6667,-0.2424,4,0,,20,0.25,-0.7222,361,0.1281,71.2,74.01068376,0.0374,-0.0481,1400,-0.0345,-0.125,159769.8944,0.1333,0.0233,514,-0.0153,0.0342,2.359477124,0.7753,2.3493
202103,37127,"nash, nc",304900,0.0874,0.4484,102,-0.0727,-0.6396,39.5,0.179104478,-0.336134454,92,0.2105,-0.1786,8,1,0,4,-0.6667,-0.9167,183,0.1091,0.1509,135.4831953,0.0369,0.4707,2098.5,-0.0059,-0.0083,326859.1571,0.0024,0.391,285,0.0364,-0.3552,1.794117647,0.2941,1.2323
202103,17143,"peoria, il",89900,-0.0497,-0.2345,433,-0.127,-0.5226,64,-0.168831169,-0.194968553,184,0.15,-0.3947,0,,,132,0.1,-0.3889,382,0.1335,0.2733,67.41673548,-0.0496,-0.0494,1405,-0.0364,-0.185,165928.2102,0.0096,-0.0488,815,-0.0216,-0.3248,0.88221709,0.2028,0.5515
202103,25015,"hampshire, ma",420000,0.0528,0.0853,147,-0.0265,-0.5288,72,-0.191011236,0.252173913,108,0.6875,-0.2703,0,-1,,8,-0.3333,-0.8571,42,-0.1064,-0.3226,237.8368018,0.0252,0.2139,1844.5,0.0219,-0.0378,528057.3082,0.0088,0.2053,189,-0.0455,-0.4947,0.285714286,-0.0255,0.087
202103,39169,"wayne, oh",205000,0.0304,0.2279,46,-0.3429,-0.6642,42,-0.447368421,-0.214953271,40,0.25,-0.4118,0,,,4,0,-0.8889,106,-0.0093,-0.1908,115.6293938,0.0313,0.1482,1560.5,-0.0496,-0.0429,290984.0909,0.0443,0.3532,152,-0.1412,-0.4328,2.304347826,0.7758,1.3481
202103,8035,"douglas, co",706932,0.0047,0.0567,301,0.0524,-0.6572,12.5,-0.285714286,-0.561403509,580,0.3063,-0.1212,56,-0.4167,-0.2632,32,-0.2,-0.8806,898,0.0951,0.1253,220.727135,0.0238,0.2125,3897,0.0098,-0.0715,1249756.852,0.0415,0.2801,1199,0.0841,-0.2846,2.983388704,0.1163,2.0745
202103,40079,"le flore, ok",185000,0.0947,0.2759,69,-0.2418,-0.5369,65.5,-0.170886076,-0.229411765,24,0.5,-0.25,0,,,12,0.5,-0.4,14,0.0769,0,98.231603,0.0967,0.1803,1647.5,-0.0057,0.0046,258824.0914,0.1066,0.4819,83,-0.2019,-0.4908,0.202898551,0.06,0.1089
202103,11001,"district of columbia, dc",540450,-0.0173,-0.2278,1472,0.0294,0.2734,37.5,-0.025974026,0.25,984,0.1284,0.1336,12,0,0,324,0.125,0.209,1227,0.0434,3.2753,597.8056738,0.0098,0.1447,939,-0.034,-0.3235,966408.8988,-0.018,-0.1166,2699,0.0357,0.8704,0.833559783,0.0112,0.5853
202103,51013,"arlington, va",518495,0.1003,-0.4125,434,0.1214,1.0667,30.5,-0.336956522,0.648648649,372,0.5763,0.5763,4,0,,120,0.4286,1.7273,349,0.1222,3.7162,427.0409346,0.016,0.0844,1033.5,0.0805,-0.4005,744070.5737,0.0417,-0.3186,783,0.1218,1.757,0.804147465,0.0005,0.4518
